i,j,k,filename,idx,y_pred,y_test,left,condition,right,score,X_test,X_validate,y_validate
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestMasterShutdown.java,1410,0.57,True,Del_lines,<=,0.50,-0.1043807766462438,0.0,0,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestMasterShutdown.java,1410,0.57,True,CountClassBase,>,0.50,0.04612366166113684,1.0,2,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestMasterShutdown.java,1410,0.57,True,CountDeclMethodDefault,<=,0.50,-0.03075992832947,0.0,0,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestMasterShutdown.java,1410,0.57,True,CountDeclClassMethod,<=,0.50,-0.02638767037228367,0.0,0,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestMasterShutdown.java,1410,0.57,True,CountInput_Min,<=,0.50,0.023061604883662965,0.0,0,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreScanner.java,973,0.56,True,OWN_COMMIT,>,0.12,0.15946694320098093,0.3,0.28571428571428603,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreScanner.java,973,0.56,True,CountClassCoupled,>,15.50,0.10447709012158883,23.0,23,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreScanner.java,973,0.56,True,Del_lines,>,4.50,0.08203233102433066,88.0,122,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreScanner.java,973,0.56,True,CountOutput_Mean,>,4.11,0.06072428468979371,7.04,7.20833333333333,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreScanner.java,973,0.56,True,MaxNesting_Mean,>,0.75,0.04057432021783532,1.3703703703703702,1.3076923076923102,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/MockRegionServer.java,1388,0.56,True,OWN_COMMIT,>,0.12,0.1486798571943615,0.4,0.4166666666666671,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/MockRegionServer.java,1388,0.56,True,CountOutput_Mean,<=,2.92,-0.08355120360909953,1.94444444444444,1.9655172413793103,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/MockRegionServer.java,1388,0.56,True,Del_lines,>,4.50,0.07745121742676175,68.0,17,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/MockRegionServer.java,1388,0.56,True,AvgLineComment,<=,0.50,-0.04007560267049312,0.0,0,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/MockRegionServer.java,1388,0.56,True,CountInput_Min,<=,0.50,0.030792390687458315,0.0,0,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/SecureBulkLoadEndpoint.java,1069,0.56,True,OWN_COMMIT,>,0.12,0.15240719458580998,0.5,0.5,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/SecureBulkLoadEndpoint.java,1069,0.56,True,CountClassCoupled,>,15.50,0.10290111018362176,25.0,26,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/SecureBulkLoadEndpoint.java,1069,0.56,True,Del_lines,>,4.50,0.08319588564736477,16.0,24,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/SecureBulkLoadEndpoint.java,1069,0.56,True,CountOutput_Mean,>,4.11,0.06417113636734872,7.5,7.5,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/SecureBulkLoadEndpoint.java,1069,0.56,True,CountClassBase,>,1.50,-0.0475309931891057,3.0,3,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestAssignmentManagerOnCluster.java,1395,0.56,True,OWN_COMMIT,>,1.00,-0.22602750039306063,1.0,0.7,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestAssignmentManagerOnCluster.java,1395,0.56,True,CountClassCoupled,>,15.50,0.10569856892564149,24.0,32,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestAssignmentManagerOnCluster.java,1395,0.56,True,Del_lines,>,4.50,0.08485187575461657,20.0,64,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestAssignmentManagerOnCluster.java,1395,0.56,True,CountOutput_Mean,>,4.11,0.06056188197523278,15.916666666666698,19.0714285714286,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestAssignmentManagerOnCluster.java,1395,0.56,True,CountClassBase,>,0.50,0.0457618123867761,1.0,1,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestHTableMultiplexer.java,1219,0.55,True,OWN_COMMIT,>,0.12,0.15745571752507811,0.6,0.5,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestHTableMultiplexer.java,1219,0.55,True,Del_lines,>,4.50,0.08319224841645097,14.0,43,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestHTableMultiplexer.java,1219,0.55,True,CountOutput_Mean,>,4.11,0.05922725062679617,8.0,8.33333333333333,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestHTableMultiplexer.java,1219,0.55,True,CountClassBase,>,0.50,0.04632108253133298,1.0,1,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestHTableMultiplexer.java,1219,0.55,True,MaxNesting_Mean,>,0.75,0.03788060179745661,1.33333333333333,1.2,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/DefaultLoadBalancer.java,780,0.55,True,OWN_COMMIT,>,0.12,0.15057388679048223,0.5,0.5,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/DefaultLoadBalancer.java,780,0.55,True,CountOutput_Mean,>,4.11,0.06386240929472367,9.16666666666667,8.66666666666667,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/DefaultLoadBalancer.java,780,0.55,True,CountClassBase,>,0.50,0.04336554372900407,1.0,1,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/DefaultLoadBalancer.java,780,0.55,True,MaxNesting_Mean,>,0.75,0.038616997731319595,1.11111111111111,1.11111111111111,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/DefaultLoadBalancer.java,780,0.55,True,CountDeclClassMethod,<=,0.50,-0.025621347198456462,0.0,0,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStore.java,924,0.55,True,OWN_COMMIT,>,0.12,0.14757592785689538,0.33333333333333304,0.25,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStore.java,924,0.55,True,CountClassCoupled,>,15.50,0.09939595884600816,19.0,20,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStore.java,924,0.55,True,Del_lines,>,4.50,0.07520631033612217,38.0,39,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStore.java,924,0.55,True,CountOutput_Mean,>,4.11,0.061961286567146875,6.5,6.10869565217391,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStore.java,924,0.55,True,CountClassBase,>,1.50,-0.05144504438896739,2.0,2,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestClientTimeouts.java,1212,0.54,True,OWN_COMMIT,>,0.12,0.15258302489925743,0.33333333333333304,0.33333333333333304,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestClientTimeouts.java,1212,0.54,True,Del_lines,>,4.50,0.07635121532395198,24.0,17,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestClientTimeouts.java,1212,0.54,True,CountOutput_Mean,>,4.11,0.06071640495146626,5.33333333333333,4.0,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestClientTimeouts.java,1212,0.54,True,CountClassBase,>,0.50,0.04442361805880424,1.0,2,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestClientTimeouts.java,1212,0.54,True,CountDeclClassMethod,>,1.50,0.029461349296673964,2.0,2,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-client/src/main/java/org/apache/hadoop/hbase/protobuf/RequestConverter.java,186,0.54,True,OWN_COMMIT,>,0.12,0.1533334875261316,0.33333333333333304,0.538461538461538,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-client/src/main/java/org/apache/hadoop/hbase/protobuf/RequestConverter.java,186,0.54,True,Del_lines,>,4.50,0.08044555003922928,41.0,138,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-client/src/main/java/org/apache/hadoop/hbase/protobuf/RequestConverter.java,186,0.54,True,CountOutput_Mean,>,4.11,0.05861443985467562,7.10769230769231,7.614285714285709,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-client/src/main/java/org/apache/hadoop/hbase/protobuf/RequestConverter.java,186,0.54,True,CountClassBase,>,0.50,0.03970618002165934,1.0,1,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-client/src/main/java/org/apache/hadoop/hbase/protobuf/RequestConverter.java,186,0.54,True,CountInput_Min,<=,0.50,0.03643848921745817,0.0,0,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestMasterFailover.java,1403,0.54,True,OWN_COMMIT,>,0.12,0.14461122212274466,0.28571428571428603,0.5,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestMasterFailover.java,1403,0.54,True,CountClassCoupled,>,15.50,0.10468997087106013,29.0,30,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestMasterFailover.java,1403,0.54,True,Del_lines,>,4.50,0.07806537499754948,146.0,51,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestMasterFailover.java,1403,0.54,True,CountClassBase,>,1.50,-0.056588684703074786,2.0,2,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestMasterFailover.java,1403,0.54,True,CountInput_Min,<=,0.50,0.033432659124917344,0.0,0,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/coprocessor/MultiRowMutationEndpoint.java,624,0.54,True,OWN_COMMIT,>,0.12,0.15478799864590345,0.5,0.33333333333333304,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/coprocessor/MultiRowMutationEndpoint.java,624,0.54,True,Del_lines,>,4.50,0.08048453548226399,36.0,11,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/coprocessor/MultiRowMutationEndpoint.java,624,0.54,True,CountOutput_Mean,>,4.11,0.05883982213062595,4.5,4.5,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/coprocessor/MultiRowMutationEndpoint.java,624,0.54,True,CountClassBase,>,1.50,-0.05540621896044184,3.0,3,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/coprocessor/MultiRowMutationEndpoint.java,624,0.54,True,CountInput_Min,<=,0.50,0.03645947498592914,0.0,0,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/coprocessor/BaseRowProcessorEndpoint.java,618,0.54,True,OWN_COMMIT,>,0.12,0.1523281027023797,0.33333333333333304,0.5,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/coprocessor/BaseRowProcessorEndpoint.java,618,0.54,True,Del_lines,>,4.50,0.07580158953952172,13.0,1,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/coprocessor/BaseRowProcessorEndpoint.java,618,0.54,True,CountOutput_Mean,>,4.11,0.05735296367984973,4.8,4.8,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/coprocessor/BaseRowProcessorEndpoint.java,618,0.54,True,CountClassBase,>,1.50,-0.04788320171094026,3.0,3,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/coprocessor/BaseRowProcessorEndpoint.java,618,0.54,True,MaxNesting_Mean,>,0.75,0.03993834082592694,1.22222222222222,1.22222222222222,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ClientProtos.java,576,0.54,True,OWN_COMMIT,>,0.12,0.15355575544716243,0.555555555555556,0.6,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ClientProtos.java,576,0.54,True,CountClassBase,>,1.50,-0.04442949155755971,2.0,2,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ClientProtos.java,576,0.54,True,AvgLineComment,<=,0.50,-0.03879658855548923,0.0,0,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ClientProtos.java,576,0.54,True,CountInput_Min,<=,0.50,0.023953362246754265,0.0,0,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ClientProtos.java,576,0.54,True,MaxInheritanceTree,>,1.50,-0.02094996354668256,2.0,2,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/ExportSnapshot.java,1080,0.54,True,OWN_COMMIT,>,0.12,0.15431721726428085,0.5714285714285711,0.375,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/ExportSnapshot.java,1080,0.54,True,Del_lines,>,4.50,0.07990518248351039,28.0,19,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/ExportSnapshot.java,1080,0.54,True,CountOutput_Mean,>,4.11,0.061787418880199466,7.192307692307691,7.46153846153846,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/ExportSnapshot.java,1080,0.54,True,CountClassBase,>,1.50,-0.04573424552579327,2.0,2,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/ExportSnapshot.java,1080,0.54,True,MaxNesting_Mean,>,0.75,0.04188109519972929,1.09375,1.09375,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestRestartCluster.java,1414,0.54,True,OWN_COMMIT,>,0.12,0.16122824380864284,0.5,0.4,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestRestartCluster.java,1414,0.54,True,CountOutput_Mean,>,4.11,0.07368299979689943,10.0,10.0,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestRestartCluster.java,1414,0.54,True,CountClassBase,>,0.50,0.04995338284872946,1.0,1,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestRestartCluster.java,1414,0.54,True,MaxNesting_Mean,>,0.75,0.03706378476939145,1.2,1.2,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/test/java/org/apache/hadoop/hbase/master/TestRestartCluster.java,1414,0.54,True,MaxInheritanceTree,>,0.50,0.026964606715656498,1.0,1,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/AdminProtos.java,573,0.54,True,OWN_COMMIT,>,0.12,0.147294686328481,0.5,0.555555555555556,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/AdminProtos.java,573,0.54,True,Del_lines,>,4.50,0.0855168508540497,80.0,14597,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/AdminProtos.java,573,0.54,True,CountClassBase,>,1.50,-0.045644014312790145,2.0,2,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/AdminProtos.java,573,0.54,True,AvgLineComment,<=,0.50,-0.04041846569856036,0.0,0,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/AdminProtos.java,573,0.54,True,CountInput_Min,<=,0.50,0.03254367218833353,0.0,0,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/mapreduce/Import.java,744,0.53,True,OWN_COMMIT,>,0.12,0.15970322298977316,0.4,0.5714285714285711,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/mapreduce/Import.java,744,0.53,True,Del_lines,>,4.50,0.07838047651322949,21.0,26,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/mapreduce/Import.java,744,0.53,True,CountOutput_Mean,>,4.11,0.061594999789903626,7.26666666666667,7.26666666666667,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/mapreduce/Import.java,744,0.53,True,CountClassBase,>,0.50,0.037733710479505925,1.0,1,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/mapreduce/Import.java,744,0.53,True,CountDeclClassMethod,>,1.50,0.03078160675190022,10.0,10,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/HLog.java,980,0.53,True,OWN_COMMIT,>,0.12,0.14645250993969394,0.36363636363636404,0.4,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/HLog.java,980,0.53,True,Del_lines,>,4.50,0.08844427219647842,164.0,217,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/HLog.java,980,0.53,True,CountOutput_Mean,<=,2.92,-0.08135447510443504,0.818181818181818,0.7777777777777779,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/HLog.java,980,0.53,True,MaxNesting_Mean,<=,0.02,-0.06123243720505667,0.0,0.0,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/HLog.java,980,0.53,True,CountClassBase,>,1.50,-0.05203455600926488,2.0,2,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-client/src/main/java/org/apache/hadoop/hbase/client/HConnection.java,21,0.53,True,OWN_COMMIT,>,0.12,0.14780854322244616,0.33333333333333304,0.47058823529411803,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-client/src/main/java/org/apache/hadoop/hbase/client/HConnection.java,21,0.53,True,CountOutput_Mean,<=,2.92,-0.08010381566252041,0.842105263157895,0.7796610169491529,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-client/src/main/java/org/apache/hadoop/hbase/client/HConnection.java,21,0.53,True,MaxNesting_Mean,<=,0.02,-0.05571101502606127,0.0,0.0,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-client/src/main/java/org/apache/hadoop/hbase/client/HConnection.java,21,0.53,True,CountClassBase,>,1.50,-0.04730941387041428,2.0,2,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-client/src/main/java/org/apache/hadoop/hbase/client/HConnection.java,21,0.53,True,CountInput_Min,<=,0.50,0.03291203274089076,0.0,0,True
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/thrift/ThriftServer.java,1113,0.53,True,OWN_COMMIT,>,0.12,0.14369374657401934,0.5,0.5,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/thrift/ThriftServer.java,1113,0.53,True,Del_lines,<=,0.50,-0.10794000823136264,0.0,6,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/thrift/ThriftServer.java,1113,0.53,True,CountOutput_Mean,>,4.11,0.062461371018839265,7.71428571428571,7.857142857142861,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/thrift/ThriftServer.java,1113,0.53,True,CountClassBase,>,0.50,0.05279083926702303,1.0,1,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-server/src/main/java/org/apache/hadoop/hbase/thrift/ThriftServer.java,1113,0.53,True,CountDeclClassMethod,>,1.50,0.03433585382309556,3.0,3,False
hbase-0.94.0,hbase-0.95.0,hbase-0.95.2,hbase-it/src/test/java/org/apache/hadoop/hbase/DistributedHBaseCluster.java,477,0.53,True,OWN_COMMIT,>,0.12,0.15485722752096476,0.33333333333333304,0.28571428571428603,False
